tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
47,307,0.329730202592484,41.237785016286644,40.0,1.3811074918566775,3.6710097719869705,2292.0
48,307,0.3315980150240123,41.91530944625407,42.0,1.3811074918566775,3.6710097719869705,2289.0
49,307,0.333587168436203,42.579804560260584,42.0,1.3811074918566775,3.6710097719869705,2287.0
50,307,0.33520194139653287,43.25407166123779,42.0,1.3811074918566775,3.6710097719869705,2291.0
51,307,0.3368814262696048,43.93485342019544,42.0,1.3811074918566775,3.6710097719869705,2285.0
52,307,0.3387146280006567,44.5928338762215,42.0,1.3811074918566775,3.6710097719869705,2287.0
53,307,0.34076145694171334,45.237785016286644,42.0,1.3811074918566775,3.6710097719869705,2288.0
54,307,0.3425779630490745,45.88599348534202,43.0,1.3811074918566775,3.6710097719869705,2292.0
55,307,0.3435957885370828,46.55374592833876,44.0,1.3811074918566775,3.6710097719869705,2288.0
56,306,0.3431882324068961,47.34640522875817,45.0,1.3790849673202614,3.676470588235294,2292.0
57,306,0.3445637408359288,48.01960784313726,45.5,1.3790849673202614,3.676470588235294,2294.0
58,305,0.34384715147021777,48.86229508196721,46.0,1.380327868852459,3.685245901639344,2297.0
59,305,0.3449889889933305,49.570491803278685,47.0,1.380327868852459,3.685245901639344,2288.0
60,305,0.3466427303646185,50.239344262295084,48.0,1.380327868852459,3.685245901639344,2290.0
61,303,0.3441037263587237,51.240924092409244,50.0,1.3762376237623761,3.6996699669966997,2295.0
62,303,0.3457524773456367,51.914191419141915,51.0,1.3762376237623761,3.6996699669966997,2309.0
63,303,0.3468623061741734,52.62376237623762,51.0,1.3762376237623761,3.6996699669966997,2310.0
64,302,0.3456935613010979,53.51655629139073,52.5,1.3741721854304636,3.705298013245033,2308.0
65,302,0.346839996230266,54.21523178807947,53.0,1.3741721854304636,3.705298013245033,2312.0
66,302,0.34786902897181254,54.90728476821192,54.5,1.3741721854304636,3.705298013245033,2309.0
67,302,0.3492115450750752,55.602649006622514,55.5,1.3741721854304636,3.705298013245033,2309.0
68,302,0.3506843163243884,56.30132450331126,56.0,1.3741721854304636,3.705298013245033,2303.0
69,302,0.35201950959660616,56.973509933774835,56.0,1.3741721854304636,3.705298013245033,2297.0
70,301,0.351124663282612,57.81063122923588,57.0,1.372093023255814,3.7142857142857144,2303.0
71,301,0.3525924455126475,58.478405315614616,58.0,1.372093023255814,3.7142857142857144,2308.0
72,301,0.35417525472115174,59.14617940199336,59.0,1.372093023255814,3.7142857142857144,2321.0
73,301,0.35515844585031114,59.85049833887043,60.0,1.372093023255814,3.7142857142857144,2321.0
74,300,0.3542756804214223,60.74666666666667,61.0,1.37,3.723333333333333,2312.0
75,300,0.3552002966017398,61.43666666666667,61.5,1.37,3.723333333333333,2306.0
76,300,0.3564186662372287,62.096666666666664,62.0,1.37,3.723333333333333,2309.0
77,299,0.35574565744794423,62.98996655518395,63.0,1.3678929765886287,3.729096989966555,2302.0
78,299,0.3568699476246202,63.64882943143812,64.0,1.3678929765886287,3.729096989966555,2303.0
79,299,0.3580686271064789,64.3010033444816,64.0,1.3678929765886287,3.729096989966555,2305.0
80,299,0.3591540309346897,64.95317725752508,64.0,1.3678929765886287,3.729096989966555,2309.0
81,299,0.36038332143949436,65.61204013377926,64.0,1.3678929765886287,3.729096989966555,2310.0
82,299,0.36177380394613723,66.27424749163879,63.0,1.3678929765886287,3.729096989966555,2313.0
83,299,0.36296521648915137,66.95317725752508,63.0,1.3678929765886287,3.729096989966555,2317.0
84,299,0.363915719460477,67.63210702341136,64.0,1.3678929765886287,3.729096989966555,2321.0
85,298,0.3627100928665654,68.56375838926175,64.5,1.3657718120805369,3.7348993288590604,2314.0
86,298,0.36394648303026084,69.25503355704699,65.0,1.3657718120805369,3.7348993288590604,2312.0
87,298,0.365034329954012,69.93288590604027,65.5,1.3657718120805369,3.7348993288590604,2315.0
88,298,0.3661755490392113,70.62080536912751,66.0,1.3657718120805369,3.7348993288590604,2316.0
89,298,0.36711365183790046,71.31543624161074,66.5,1.3657718120805369,3.7348993288590604,2315.0
90,298,0.36783546569199327,72.00671140939598,66.5,1.3657718120805369,3.7348993288590604,2315.0
91,298,0.36876729114036966,72.71140939597315,66.5,1.3657718120805369,3.7348993288590604,2313.0
92,298,0.3696637914002167,73.40939597315436,66.5,1.3657718120805369,3.7348993288590604,2313.0
93,297,0.36828171534986115,74.36026936026936,67.0,1.3636363636363635,3.744107744107744,2310.0
94,297,0.36886006036708174,75.04713804713805,68.0,1.3636363636363635,3.744107744107744,2308.0
95,297,0.36968110031693846,75.72390572390573,69.0,1.3636363636363635,3.744107744107744,2308.0
96,296,0.3686139047176721,76.67229729729729,69.0,1.3614864864864864,3.75,2312.0
97,296,0.36922054667634235,77.38175675675676,69.0,1.3614864864864864,3.75,2315.0
98,295,0.36782344376162973,78.36610169491526,70.0,1.3593220338983052,3.7559322033898304,2312.0
99,295,0.3684424755484479,79.07457627118644,70.0,1.3593220338983052,3.7559322033898304,2308.0
100,294,0.3668932795127824,80.05102040816327,72.5,1.3571428571428572,3.758503401360544,2303.0
101,294,0.3673443591644124,80.72789115646259,73.0,1.3571428571428572,3.758503401360544,2313.0
102,294,0.3681531598352433,81.421768707483,74.0,1.3571428571428572,3.758503401360544,2315.0
103,294,0.3687231499343172,82.1156462585034,75.0,1.3571428571428572,3.758503401360544,2318.0
