tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
71,130,0.34721660382677333,83.96153846153847,83.5,1.7153846153846153,4.1461538461538465,2592.0
72,130,0.3477969308680106,85.06153846153846,84.5,1.7153846153846153,4.1461538461538465,2590.0
73,130,0.3489155749136101,86.13076923076923,85.5,1.7153846153846153,4.1461538461538465,2587.0
74,130,0.34975195955345934,87.1923076923077,86.5,1.7153846153846153,4.1461538461538465,2588.0
75,130,0.3504833670774058,88.26153846153846,87.5,1.7153846153846153,4.1461538461538465,2587.0
76,130,0.35118580085433293,89.34615384615384,88.5,1.7153846153846153,4.1461538461538465,2585.0
77,130,0.3518772582080955,90.4,89.5,1.7153846153846153,4.1461538461538465,2583.0
78,130,0.3527694378300031,91.44615384615385,90.5,1.7153846153846153,4.1461538461538465,2581.0
79,130,0.35365229464040077,92.48461538461538,91.5,1.7153846153846153,4.1461538461538465,2586.0
80,130,0.3543371252862946,93.52307692307693,92.5,1.7153846153846153,4.1461538461538465,2589.0
81,130,0.35500009381625774,94.6076923076923,93.5,1.7153846153846153,4.1461538461538465,2588.0
82,130,0.3555760266096225,95.70769230769231,94.5,1.7153846153846153,4.1461538461538465,2584.0
83,130,0.3561636884930217,96.79230769230769,96.0,1.7153846153846153,4.1461538461538465,2581.0
84,130,0.35675533490956807,97.85384615384615,97.0,1.7153846153846153,4.1461538461538465,2575.0
85,130,0.3574750074827896,98.84615384615384,98.0,1.7153846153846153,4.1461538461538465,2587.0
86,130,0.35768816376789286,99.95384615384616,98.5,1.7153846153846153,4.1461538461538465,2587.0
87,130,0.35809545558346656,101.05384615384615,99.5,1.7153846153846153,4.1461538461538465,2589.0
88,130,0.35832416341375833,102.16923076923077,101.0,1.7153846153846153,4.1461538461538465,2585.0
89,130,0.35874511422119826,103.24615384615385,102.0,1.7153846153846153,4.1461538461538465,2582.0
90,130,0.3590638066115609,104.3,103.0,1.7153846153846153,4.1461538461538465,2583.0
91,130,0.35941141127651094,105.37692307692308,104.0,1.7153846153846153,4.1461538461538465,2586.0
92,130,0.35967847732553615,106.44615384615385,105.5,1.7153846153846153,4.1461538461538465,2589.0
93,130,0.3600550236601739,107.53846153846153,107.0,1.7153846153846153,4.1461538461538465,2590.0
94,130,0.36035335381129774,108.64615384615385,108.0,1.7153846153846153,4.1461538461538465,2588.0
95,130,0.36057335108992783,109.74615384615385,109.0,1.7153846153846153,4.1461538461538465,2585.0
96,130,0.36093520609448154,110.83846153846154,110.0,1.7153846153846153,4.1461538461538465,2585.0
97,130,0.3614686660603625,111.9076923076923,111.0,1.7153846153846153,4.1461538461538465,2582.0
