tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
164,883,0.18142256415342678,32.271057474518685,33.125,1.1143827859569648,4.4733861834654585,1868.0
165,884,0.17822117546144275,32.399073812217196,33.3125,1.1119909502262444,4.470588235294118,1865.0
166,884,0.17533858665683003,32.561404128959275,33.5625,1.1074660633484164,4.468325791855204,1863.0
167,889,0.17426105286360882,32.54133858267716,33.25,1.1046119235095613,4.478065241844769,1858.0
168,893,0.17111699215585138,32.55221164613662,33.0625,1.100783874580067,4.477043673012318,1861.0
169,893,0.1708024700534752,32.7179451287794,34.0,1.0985442329227324,4.475923852183651,1867.0
170,893,0.1706574461766619,32.89557670772676,34.0,1.0985442329227324,4.474804031354983,1868.0
171,898,0.17301740365309823,32.885022271714924,34.0078125,1.1002227171492205,4.471046770601336,1866.0
172,899,0.16811625705452454,33.01838848720801,34.0,1.0923248053392658,4.468298109010012,1863.0
173,902,0.16784227759094109,33.07701635254989,34.0,1.0931263858093125,4.464523281596453,1872.0
174,906,0.16651805150972526,33.11296219646799,34.0,1.0916114790286975,4.466887417218543,1862.0
175,906,0.16553350177620652,33.28280215231788,34.0234375,1.0905077262693157,4.464679911699779,1867.0
176,909,0.162974997192228,33.35083195819582,34.03125,1.0880088008800881,4.455445544554456,1860.0
177,910,0.16248351587488746,33.48176510989011,34.0625,1.0857142857142856,4.458241758241758,1864.0
178,917,0.16214933973000759,33.400490730643405,34.03125,1.0872410032715376,4.458015267175573,1870.0
179,917,0.16030278174955712,33.57606324972737,34.03125,1.0850599781897492,4.455834242093784,1860.0
180,922,0.15964939696418393,33.56165265726681,34.03125,1.0835140997830803,4.454446854663774,1864.0
181,932,0.16049891258610613,33.36886400214592,34.015625,1.0879828326180256,4.466738197424893,1852.0
182,939,0.16025210794561728,33.26808772630458,34.0,1.0873269435569755,4.465388711395101,1840.0
183,940,0.1602887074906156,33.36886635638298,34.0234375,1.0851063829787233,4.471276595744681,1843.0
184,947,0.15999280203754523,33.25730926610348,34.0,1.0844772967265048,4.474128827877508,1843.0
185,950,0.15955318382468123,33.28373355263158,34.0,1.083157894736842,4.474736842105263,1844.0
186,954,0.1609296018826479,33.28044745807128,34.0,1.0838574423480083,4.476939203354298,1847.0
187,959,0.16093369810202307,33.24854992179353,34.0,1.0823774765380605,4.474452554744525,1843.0
188,958,0.16021269557663548,33.416802583507305,34.03125,1.0803757828810021,4.473903966597077,1840.0
189,961,0.1604823588645194,33.45291363163371,34.03125,1.0790842872008324,4.477627471383975,1839.0
190,964,0.16103218629620852,33.48677385892116,34.0234375,1.0788381742738589,4.482365145228216,1831.0
191,969,0.16104748389074952,33.442788957688336,34.0,1.0773993808049536,4.491228070175438,1838.0
192,969,0.16173130319907372,33.57994711042311,34.03125,1.0753353973168214,4.490196078431373,1838.0
193,970,0.16071933072542285,33.68327963917526,34.0625,1.0731958762886598,4.495876288659794,1836.0
194,970,0.1596085111294843,33.820344716494844,34.25,1.0711340206185567,4.495876288659794,1840.0
195,973,0.1593994638738459,33.8598888746146,34.25,1.0709146968139773,4.498458376156218,1839.0
196,974,0.15901992361754663,33.97030608316222,34.8125,1.068788501026694,4.497946611909651,1833.0
197,980,0.16012782732135772,33.90301339285714,34.53125,1.0683673469387756,4.494897959183674,1837.0
198,981,0.15924995765285452,34.01215277777778,34.5625,1.0652395514780837,4.495412844036697,1837.0
199,985,0.15913320299128575,34.018115482233505,34.25,1.063959390862944,4.493401015228426,1830.0
200,987,0.15910132983162106,34.088984929078016,34.53125,1.0638297872340425,4.4994934143870315,1830.0
201,991,0.15733045077112356,34.09756559031282,34.625,1.0625630676084763,4.50050454086781,1833.0
202,996,0.15552813789625222,34.06846134538153,34.265625,1.0612449799196788,4.504016064257028,1830.0
203,1003,0.15620793380761872,33.9712425224327,34.25,1.0598205383848454,4.502492522432702,1834.0
204,1006,0.1552159327907061,34.010002485089466,34.265625,1.0566600397614314,4.501988071570577,1823.0
205,1001,0.15256710727365028,34.31563748751249,35.0,1.051948051948052,4.508491508491509,1834.0
206,1011,0.1534689581193297,34.122604475766565,35.0,1.0544015825914936,4.515331355093966,1836.0
207,1017,0.15330826030811545,34.064835299901674,35.0,1.0550639134709932,4.52015732546706,1833.0
208,1021,0.15328796729455418,34.07128428011753,34.5,1.0538687561214495,4.52203721841332,1821.0
209,1028,0.15448426518459543,33.9657405155642,34.15625,1.0554474708171206,4.528210116731517,1825.0
210,1032,0.1530850717885506,33.96121002906977,34.125,1.054263565891473,4.523255813953488,1820.0
211,1038,0.15458213761709816,33.88243617533719,34.125,1.0558766859344895,4.524084778420039,1815.0
212,1043,0.15626009007951835,33.83218480345158,34.109375,1.0565675934803451,4.526366251198466,1815.0
213,1048,0.15530590992005933,33.782353291984734,34.05078125,1.0553435114503817,4.521946564885496,1816.0
214,1051,0.15520731977447974,33.799119885823025,34.0625,1.055185537583254,4.518553758325404,1818.0
215,1056,0.1552867252697716,33.75272253787879,34.03125,1.0549242424242424,4.523674242424242,1814.0
216,1058,0.15571319285117327,33.80044896030246,34.03125,1.053875236294896,4.524574669187145,1819.0
217,1059,0.15513668404513123,33.88656751652503,34.0625,1.0538243626062322,4.526912181303116,1804.0
218,1063,0.15486257392283173,33.864357949200375,34.0625,1.0517403574788335,4.525870178739416,1805.0
